image_id,split,image_path,relative_image_path,group_new_id,group_id,source_partner,dataset,folder,x,y,z,image_no,is_expert_best,reference_score,reference_level,quality_score,quality_level,label_source,source_note,source_image_path,source_table
G0021_882DB2_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z02.tif,train/images/G0021_882DB2/G0021_882DB2_Z02.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1378928,2,False,50.0,差,45.9,异常,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\02_z1378928_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z03.tif,train/images/G0021_882DB2/G0021_882DB2_Z03.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1378978,3,False,62.0,差,53.7,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\03_z1378978_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z04.tif,train/images/G0021_882DB2/G0021_882DB2_Z04.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379028,4,False,74.0,中,59.2,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\04_z1379028_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z05.tif,train/images/G0021_882DB2/G0021_882DB2_Z05.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379078,5,False,82.0,良,69.6,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\05_z1379078_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z06.tif,train/images/G0021_882DB2/G0021_882DB2_Z06.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379128,6,False,90.0,优,77.3,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\06_z1379128_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z07.tif,train/images/G0021_882DB2/G0021_882DB2_Z07.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379178,7,True,100.0,优,88.5,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\07_z1379178_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z08.tif,train/images/G0021_882DB2/G0021_882DB2_Z08.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379228,8,False,90.0,优,84.9,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\08_z1379228_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z09.tif,train/images/G0021_882DB2/G0021_882DB2_Z09.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379278,9,False,82.0,良,75.0,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\09_z1379278_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z10.tif,train/images/G0021_882DB2/G0021_882DB2_Z10.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379328,10,False,74.0,中,66.6,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\10_z1379328_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0021_882DB2_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0021_882DB2\G0021_882DB2_Z11.tif,train/images/G0021_882DB2/G0021_882DB2_Z11.tif,G0021_882DB2,2022-01-12-New01_4_39814_52037,partner_C,2022-01-12-New01,4,39814,52037,1379378,11,False,62.0,差,63.7,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_39814_52037\11_z1379378_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0022_BED296_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z01.tif,train/images/G0022_BED296/G0022_BED296_Z01.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1378878,1,False,50.0,差,44.9,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\01_z1378878_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z02.tif,train/images/G0022_BED296/G0022_BED296_Z02.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1378928,2,False,62.0,差,51.9,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\02_z1378928_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z03.tif,train/images/G0022_BED296/G0022_BED296_Z03.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1378978,3,False,74.0,中,58.3,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\03_z1378978_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z04.tif,train/images/G0022_BED296/G0022_BED296_Z04.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379028,4,False,82.0,良,64.7,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\04_z1379028_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z05.tif,train/images/G0022_BED296/G0022_BED296_Z05.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379078,5,False,90.0,优,73.9,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\05_z1379078_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z06.tif,train/images/G0022_BED296/G0022_BED296_Z06.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379128,6,True,100.0,优,85.4,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\06_z1379128_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z07.tif,train/images/G0022_BED296/G0022_BED296_Z07.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379178,7,False,90.0,优,87.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\07_z1379178_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z08.tif,train/images/G0022_BED296/G0022_BED296_Z08.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379228,8,False,82.0,良,86.2,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\08_z1379228_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z09.tif,train/images/G0022_BED296/G0022_BED296_Z09.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379278,9,False,74.0,中,77.9,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\09_z1379278_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z10.tif,train/images/G0022_BED296/G0022_BED296_Z10.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379328,10,False,62.0,差,68.8,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\10_z1379328_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0022_BED296_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0022_BED296\G0022_BED296_Z11.tif,train/images/G0022_BED296/G0022_BED296_Z11.tif,G0022_BED296,2022-01-12-New01_4_39814_52395,partner_A,2022-01-12-New01,4,39814,52395,1379378,11,False,50.0,差,64.6,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_A\groups\2022-01-12-New01_4_39814_52395\11_z1379378_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_A\partner_A_annotation_table_simplified.csv
G0024_6692D7_Z01,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z01.tif,train/images/G0024_6692D7/G0024_6692D7_Z01.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1378878,1,False,50.0,差,43.2,异常,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\01_z1378878_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z02,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z02.tif,train/images/G0024_6692D7/G0024_6692D7_Z02.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1378928,2,False,50.0,差,45.3,异常,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\02_z1378928_ref50_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z03,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z03.tif,train/images/G0024_6692D7/G0024_6692D7_Z03.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1378978,3,False,62.0,差,51.6,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\03_z1378978_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z04,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z04.tif,train/images/G0024_6692D7/G0024_6692D7_Z04.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379028,4,False,74.0,中,59.9,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\04_z1379028_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z05,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z05.tif,train/images/G0024_6692D7/G0024_6692D7_Z05.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379078,5,False,82.0,良,67.3,差,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\05_z1379078_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z06,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z06.tif,train/images/G0024_6692D7/G0024_6692D7_Z06.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379128,6,False,90.0,优,78.2,中,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\06_z1379128_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z07,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z07.tif,train/images/G0024_6692D7/G0024_6692D7_Z07.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379178,7,True,100.0,优,88.8,良,expert_best_prior+objective_metrics+human_qc,综合亮度、结构和噪声后微调,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\07_z1379178_ref100_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z08,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z08.tif,train/images/G0024_6692D7/G0024_6692D7_Z08.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379228,8,False,90.0,优,87.5,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\08_z1379228_ref90_优.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z09,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z09.tif,train/images/G0024_6692D7/G0024_6692D7_Z09.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379278,9,False,82.0,良,81.8,良,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\09_z1379278_ref82_良.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z10,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z10.tif,train/images/G0024_6692D7/G0024_6692D7_Z10.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379328,10,False,74.0,中,73.3,中,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\10_z1379328_ref74_中.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
G0024_6692D7_Z11,train,D:\Microscopic Image\iqa_dataset_expert_best_standard_split\train\images\G0024_6692D7\G0024_6692D7_Z11.tif,train/images/G0024_6692D7/G0024_6692D7_Z11.tif,G0024_6692D7,2022-01-12-New01_4_40262_51679,partner_C,2022-01-12-New01,4,40262,51679,1379378,11,False,62.0,差,67.5,差,expert_best_prior+objective_metrics+human_qc,与参考焦面评分基本一致,D:\Microscopic Image\expert_best_standard\partner_C\groups\2022-01-12-New01_4_40262_51679\11_z1379378_ref62_差.tif,D:\Microscopic Image\expert_best_standard\partner_C\partner_C_annotation_table_simplified .csv
